Date,USDIDR Close,Price Crude Oil,Change % Crude Oil,Price Natural Gas,Change % Natural Gas,Price Newcastle Coal,Change % Newcastle Coal,Price Palm Oil,Change % Palm Oil,Price US Sugar,Change % US Sugar,Price US Wheat,Change % US Wheat,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-07-04,14931.0,110.4,2.04,5.853,2.52,396.45,2.18,4.46,-8.72,18.82901648,-5.02417484,797.776864,-2.819362813,122915.54210408872,-29404.86520362059,196174.28988822037,83708.3201223226,87380.02936011131,136046.82367066003,48362.90418981023,89804.14738042936,101070.56099902904,93740.9434455393,120821.96856154101,57381.06208926728,69043.55996363876,67540.35966856417,62371.0387080935,84044.00980428327,109726.88752105093,89294.29728179787,94932.19290800487,48700.90506393734,-16605.00376878728,67689.18780580907,62342.324804168005,62709.29873700001,51359.591197026544,91262.53019438188,43307.13084392378,66294.03806653348,76071.00314713377,26969.07275355968,43302.97120916448,98340.13387619803,124688.82863348853,93326.72177995581
2022-07-05,15008.0,96.52,-12.57,5.487,-6.25,397.6,0.29,4.199,-5.85,17.8,-1.49,793.75,-4.51,122342.31669299363,-22863.154762209244,192818.56154143464,84109.89004870111,86226.7817225397,136533.31848900724,46795.0223394529,90829.23446253549,100782.05641543017,93158.21822128569,120462.71116507133,57709.75160922739,70172.82069560832,68528.61444840851,62882.351609992584,85981.96153015095,111437.6254277891,89551.35831931884,96986.37258392465,50049.95480213968,-13473.640979734386,68399.99450618042,62919.8664312854,63123.8018656456,51668.91036958461,91361.75168280189,44740.32628468302,66117.87710212507,75738.64644480383,27920.18560765055,43164.22074894275,99674.52366342748,124209.05054881459,92298.05529250062
2022-07-06,15037.0,94.98,-1.6,5.482,-0.09,399.7,0.53,4.073,-3.0,17.99,1.07,792.25,-0.19,121287.68095394791,-16004.249431402632,188323.34275383802,84628.92665701071,85120.70319224383,136159.3206178526,45484.30076385703,91725.54415114161,100319.42756991148,92369.63030649646,119412.78863845652,58017.59719171296,71231.27842105422,69749.25043144404,63423.13515847274,87586.28040108088,113149.82675823601,90168.31361620466,98647.12905593701,51453.4209929122,-9356.240788212745,69129.30914109209,63527.01428184264,63653.98811097274,52243.72450439034,91829.99587291191,46296.2134448602,65752.77190473078,75088.11999045765,29583.74733551546,43182.68221012692,100861.31121856198,123403.24955462063,91334.09424537871
2022-07-07,15010.0,99.25,4.5,6.262,14.23,410.0,2.58,4.129,1.37,18.52,2.95,824.5,4.07,119751.63488695156,-8828.14921120075,182688.6335254306,85265.42994725142,84061.79376922372,134924.8300571961,44430.73946302262,92493.07644624772,99682.67446247296,91375.17970117167,117672.20098169662,58304.59883672399,72218.93313997643,71202.26761767079,63993.389353533916,88856.96641707305,114863.49151239166,91145.16317245533,99914.4623240419,52911.3036362549,-4252.80319422235,69877.13171054402,64163.768355839726,64299.85747298144,53084.03360144371,92667.26276471195,47974.792324455324,65198.72247435058,74119.4237840952,31959.757937154413,43358.355592716995,101900.49654160153,122271.42565090669,90434.83863859011
2022-07-08,14964.59961,101.53,2.3,5.967,-4.71,413.75,0.91,4.137,0.19,19.02,2.7,879.25,6.64,117734.1784920046,-1334.8541016035851,175914.4338562123,86019.39991942322,83050.05345347934,132829.84680703777,43634.33843694965,93131.83134785383,98871.79709311464,90174.8664053113,115240.94819479159,58570.7565442605,73135.78485237503,72887.66600708873,64593.11419517618,89794.01957812748,116578.61969025608,92481.90698807088,100788.37238823937,54423.60273216778,1836.671802236804,70643.46221453628,64830.12865327667,65061.409951671725,54189.83766074476,93873.55235820205,49776.06292346838,64455.72881098449,72832.55782571652,35048.217412567414,43691.24089671298,102792.07963254605,120813.57883767273,89600.28847213477
2022-07-09,14945.04888,102.5632934,0.481450241,7.117229586,-15.79587625,416.4718658,2.559516059,5.094801335,6.51579312,18.80879596,1.064761425,899.0664514,-0.163857414,115235.31176910704,6475.63589738886,168000.7437461831,86890.83657352609,82085.4822450107,129874.37086737761,43095.09768563814,93641.80885595991,97886.79546183647,88768.69041891534,112119.03027774146,58816.07031432248,73981.83355824996,74805.44559969785,65222.30968339948,90397.43988424417,118295.21129182921,94178.54506305128,101268.85924852939,55990.31828065085,8912.18420116471,71428.30065306881,65526.095174153466,65938.64554704355,55561.13668229346,95448.86465338219,51700.02524189938,63523.7909146325,71227.52211532158,38849.12576175446,44181.338122114874,103536.06049139566,119029.70911491876,88830.4437460127
2022-07-10,14954.01463,101.286823,-1.613079522,7.114200016,-12.68217671,417.7278266,2.657536241,5.088200353,7.972882691,18.80455748,0.243297442,879.713863,-3.654435785,112255.03471825879,14603.320785776566,158947.563195343,87879.73990956004,81168.08014381782,126058.40223821558,42813.01720908807,94023.008970566,96727.66956863849,87156.65174198378,108306.4472305462,59040.54014690993,74757.0792576012,76955.60639549818,65880.97581820383,90667.22733542309,120013.26631711108,96235.0773973965,101355.92290491195,57611.45028170408,16973.734002561367,72231.64702614163,66251.66791847008,66931.56425909692,57197.930666089815,97393.19965025231,53746.67927974829,62402.908785294596,69304.31665291039,43362.48298471554,44828.647268922665,104132.43911815029,116919.81648264476,88125.30446022391
2022-07-11,14970.0,101.21,-0.32,6.319,5.9,419.0,1.27,5.081613799,5.500580589,18.86,-0.84,843.75,-4.04,108793.34733945993,23048.20056355957,148754.8922036921,88986.10992752512,80297.84714990066,121381.94091955174,42788.09700729947,94275.43169167207,95394.41941352066,85338.75037451665,103803.19905320584,59244.16604202285,75461.52195042881,79338.1483944897,66569.11259958925,90603.38193166428,121732.78476610171,98651.5039911066,101049.56335738709,59286.99873532751,26021.32120642679,73053.50133375474,67006.84688622656,68040.16608783188,59100.21961213382,99706.5573488125,55916.02503701516,61093.08242297082,67062.94143848294,48588.289081450675,45633.16833713636,104581.21551280995,114483.90094085078,87484.87061476844
2022-07-12,14989.09961,93.31,-7.81,6.021,-4.72,426.0,1.67,4.121,-0.39,18.69,-0.9,801.5,-5.01,104850.24963271046,31810.275230737832,137422.7307712303,90209.94662742126,79474.78326325925,115844.98691138603,43020.33708027231,94399.07701927813,93887.04499648305,83314.98631651392,98609.28574572036,59426.947999661235,76095.16163673275,81953.07159667244,67286.72002755571,90205.9036729677,123453.76663880107,101427.82484418154,100349.78060595476,61016.9636415211,36054.945812760976,73893.86357590815,67791.6320774229,69264.45103324839,61268.0035204255,102388.9377490627,58208.062513699966,59594.311827661135,64503.396472039254,54526.54405195986,46594.901326755964,104882.38967537464,111721.96248953679,86909.14220964622
2022-07-13,15010.0,93.83,0.56,6.589,9.43,430.0,0.94,3.85,-6.58,19.14,2.41,798.25,-0.41,100425.74159801034,40889.54478731137,124951.07889795763,91551.25000924848,78698.88848389359,109447.54021371847,43509.7374280066,94393.94495338417,92205.54631752557,81085.35956797563,92724.70730808978,59588.88601982509,76657.99831651301,84800.37600204634,68033.79810210322,89474.79255933338,125176.21193520917,104564.03995662135,99256.574650615,62801.34500028488,47074.60782156391,74752.73375260184,68606.02349205906,70604.41909534647,63701.282390964814,105440.34085100294,60622.7917098027,57906.59699936556,61625.68175357931,61177.24789624309,47713.84623778147,105035.96160584438,108634.00112870277,86398.11924485728
2022-07-14,15030.40039,92.83,-1.07,6.511,-1.18,416.35,-3.17,3.643,-5.38,18.97,-0.89,794.25,-0.5,95520.0,50286.0092332802,111340.0,93010.0,77970.0,102190.0,44256.29805050235,94260.0,90350.0,78650.0,86150.0,59730.0,77150.0,87880.0,68810.0,88410.0,126900.0,108060.0,97770.0,64640.0,59080.0,75630.0,69450.0,72060.0,66400.0,108860.0,63160.0,56030.0,58430.0,68540.0,48990.0,105041.93130421915,105220.0,85951.80172040165
2022-07-15,15037.09961,94.57,1.87,6.926,6.37,406.55,-2.35,3.632,-0.3,19.25,1.48,776.75,-2.2,90600.0,60000.0,97940.0,94080.0,76500.0,95830.0,45260.0,93750.0,88480.0,76360.0,80210.0,59880.0,77200.0,90780.0,68460.0,87190.0,127910.0,110950.0,96180.0,65730.0,69360.0,76130.0,70230.0,73070.0,68950.0,110710.0,65000.0,54150.0,55630.0,74690.0,50130.0,104900.0,101270.0,85570.0
2022-07-16,15026.64742,95.86077656,1.73859797,7.091701463,74.64277948,400.169257,-2.997082115,5.048897447,7.342380085,18.77776607,0.764882549,779.1377364,0.024781895,88060.0,69070.0,92820.0,92240.0,70590.0,98450.0,46320.0,91560.0,87320.0,76020.0,80750.0,60130.0,74830.0,91330.0,63280.0,87190.0,124410.0,109330.0,95700.0,62750.0,65730.0,74340.0,70560.0,71370.0,69380.0,104150.0,62160.0,53220.0,56480.0,70970.0,49610.0,103470.0,96610.0,85160.0
2022-07-17,15002.50046,97.21437625,2.842591226,7.087231517,74.73285101,396.1392657,-2.377053703,5.04239746,9.045271211,18.77307407,0.364806651,800.7770311,1.670142489,86220.0,69070.0,94470.0,91000.0,66810.0,97730.0,46280.0,88860.0,85810.0,76040.0,77770.0,60130.0,71970.0,90880.0,68290.0,88010.0,118050.0,111550.0,93820.0,63490.0,69070.0,72500.0,71430.0,71820.0,70100.0,110180.0,59400.0,52250.0,55910.0,71730.0,49010.0,95910.0,96200.0,84710.0
2022-07-18,14986.0,99.42,5.13,7.382,6.58,396.05,-2.58,3.887,7.02,19.41,0.83,812.75,4.63,86820.0,53000.0,89960.0,93730.0,70030.0,97280.0,45460.0,87250.0,84830.0,75410.0,76890.0,60450.0,72930.0,89830.0,68360.0,79440.0,108250.0,108810.0,92520.0,64930.00000000001,74350.0,70960.0,72960.0,69510.0,69650.0,102500.0,57110.0,50280.0,55730.0,72310.0,50220.0,93200.0,93490.0,86690.0
2022-07-19,14977.0,100.74,1.33,7.15,-3.14,399.65,0.91,3.799,-2.26,18.84,-2.94,812.25,-0.06,89680.0,69070.0,92140.0,88330.0,65670.0,102360.0,45140.0,84240.0,83810.0,73930.0,74020.0,60450.0,74010.0,90590.0,68790.0,81460.0,108700.0,108810.0,93160.0,58790.0,66960.0,73500.0,73990.0,70310.0,66700.0,102960.0,55310.0,49610.0,56200.0,70740.0,48180.0,95240.0,90320.0,87030.0
2022-07-20,14960.7998,99.88,-0.85,7.899,10.48,408.6,2.24,3.913,3.0,18.67,-0.9,819.5,0.89,91310.0,72250.0,86500.0,88080.0,65300.0,101490.0,44620.0,82830.0,82040.0,75380.0,74350.0,63330.0,74680.0,90940.0,67490.0,83090.0,106120.0,108090.0,92110.0,64040.00000000001,70660.0,72630.0,74850.0,70310.0,66030.0,95000.0,53290.0,49610.0,52170.0,73610.0,47170.0,90110.0,89430.0,85800.0
2022-07-21,15022.0,93.78,-6.11,7.815,-1.06,403.4,-1.27,3.707,-5.26,18.35,-1.71,806.25,-1.62,95090.0,72250.0,83530.0,85690.0,62290.0,104600.0,43160.0,79450.0,79490.0,75010.0,73160.0,63870.0,72570.0,90480.0,67440.0,81520.0,98140.0,108210.0,86830.0,65910.0,62390.0,70960.0,75360.0,67870.0,66370.0,96490.0,48300.0,49700.0,53400.0,72910.0,46180.0,89080.0,90530.0,86190.0
2022-07-22,15004.2002,92.43,-1.44,8.195,4.86,409.2,1.44,3.727,0.54,17.89,-2.51,759.0,-5.86,97450.0,72250.0,83020.0,84040.0,70310.0,99630.0,43740.0,79420.0,77680.0,74210.0,74550.0,61020.0,71180.0,90050.0,65710.0,82060.0,97020.0,108650.0,81140.0,61720.0,71030.0,72580.0,72590.0,71920.0,67960.0,97640.0,48300.0,48830.0,48260.0,75180.0,45120.0,91900.0,88660.0,85390.0
2022-07-23,15000.39936,91.91922833,0.836470825,7.056090711,-14.00833674,412.8333938,0.793118947,5.003700518,14.56549147,18.74356151,-2.382340401,736.4802666,-11.01134484,95310.0,65730.0,85710.0,85150.0,69460.0,98050.0,44580.0,78100.0,77800.0,73420.0,73130.0,62990.0,71200.0,89000.0,65950.0,79960.0,95720.0,111070.0,80630.0,64750.0,67190.0,70230.0,71260.0,72170.0,66640.0,96960.0,46400.0,48260.0,47700.0,71630.0,45270.0,90270.0,86630.0,85090.0
2022-07-24,15019.49936,92.45797188,2.370983726,7.050180388,-13.73406074,413.9795123,0.68989836,4.997301525,14.9733575,18.73841598,-2.073488753,744.7389884,-8.034292204,94990.0,65730.0,84880.0,84090.0,69260.0,96280.0,44360.0,78550.0,79090.0,71860.0,70840.0,61160.0,67920.0,88010.0,67250.0,78870.0,95230.0,108930.0,75820.0,63780.0,65430.00000000001,72320.0,77270.0,80430.0,69390.0,97560.0,46660.0,47550.0,47400.0,67850.0,44600.0,91160.0,84240.0,85440.0
2022-07-25,15011.0,94.42,2.15,8.571,4.59,410.25,0.26,3.706,-0.56,17.47,-2.35,770.0,1.45,92110.0,64230.00000000001,78080.0,83440.0,65200.0,96280.0,43860.0,76210.0,77190.0,71420.0,69990.0,60980.0,67590.0,88660.0,66730.0,79890.0,95760.0,109330.0,75060.0,61140.0,72450.0,71590.0,76800.0,70530.0,64840.0,89850.0,46790.0,46980.0,44830.0,67010.0,44560.0,88230.0,83420.0,83560.0
2022-07-26,14978.0,92.88,-1.63,8.825,2.96,414.0,0.91,3.86,4.16,17.47,0.0,803.75,4.38,92960.0,60000.0,79200.0,81610.0,64610.0,92760.0,42580.0,75430.0,75970.0,69130.0,69510.0,61410.0,67650.0,88390.0,63510.0,78280.0,95500.0,108250.0,73220.0,63230.0,66800.0,67470.0,78700.0,70530.0,65780.0,89890.0,46790.0,45460.0,45250.0,68020.0,43210.0,91590.0,81540.0,80380.0
2022-07-27,14982.7998,95.29,2.59,8.554,-3.07,411.5,-0.6,3.907,1.22,17.4,-0.4,790.25,-1.68,91740.0,60000.0,76140.0,82210.0,65510.00000000001,85860.0,42510.0,73770.0,75060.0,67680.0,70540.0,62570.0,70160.0,88390.0,62070.0,77130.0,92810.0,104400.0,73710.0,62920.0,73230.0,65880.0,80130.0,69970.0,64110.0,88730.0,44720.0,45250.0,46830.0,66450.0,43690.0,87020.0,84070.0,82250.0
2022-07-28,14914.2002,94.65,-0.67,8.118,-5.1,411.4,-0.02,4.03,3.15,17.72,1.84,817.0,3.39,91080.0,60000.0,74490.0,80720.0,66640.0,87500.0,38210.0,75040.0,74170.0,67660.0,65330.0,63600.0,69420.0,89120.0,63650.0,79370.0,91360.0,104050.0,75040.0,60030.0,62590.0,67420.0,82110.0,69480.0,63910.0,89770.0,45610.0,43910.0,44800.0,65540.0,44370.0,88020.0,82500.0,81800.0
2022-07-29,14849.09961,96.75,2.22,8.208,1.11,407.9,-0.85,4.355,8.06,17.54,-1.02,807.75,-1.13,91280.0,58090.0,75160.0,79680.0,66640.0,86500.0,37140.0,75380.0,74120.0,67010.0,67950.0,64000.0,68560.0,88010.0,64120.00000000001,79370.0,88370.0,102880.0,71920.0,60500.0,64670.0,63510.0,78040.0,66960.0,66500.0,91510.0,44810.0,40600.0,44690.0,66000.0,43380.0,86510.0,82880.0,81050.0
2022-07-30,14818.21304,95.68840145,1.372740362,7.010397329,35.87905964,406.657213,-0.619871212,4.959210548,-0.066254636,18.70618226,0.100785712,805.745939,1.007949248,90590.0,58090.0,74490.0,75060.0,68720.0,87500.0,35560.0,77100.0,72800.0,65330.0,63700.0,59440.0,69490.0,85890.0,63970.0,78280.0,88270.0,102880.0,72300.0,56060.0,65450.0,62900.0,78180.0,77150.0,66060.0,89620.0,43940.0,39780.0,44080.0,62120.0,43630.0,87610.0,81890.0,80510.0
2022-07-31,14820.10061,94.57773009,0.025314251,7.003046631,35.13802774,405.8721558,-0.752285901,4.952912549,-5.252319315,18.70058321,-0.017939146,810.6448965,0.334419823,91660.0,58090.0,74830.0,79230.0,61790.0,86620.0,35990.0,76000.0,72980.0,65090.0,66440.0,63800.0,71090.0,86040.0,61080.0,78280.0,86630.0,104410.0,72760.0,59400.0,65319.99999999999,64980.00000000001,78750.0,72650.0,64230.00000000001,92330.0,42620.0,40080.0,43910.0,62400.0,42630.0,88450.0,81400.0,82780.0
2022-08-01,14826.0,92.39,-4.51,8.26,0.63,405.0,-0.71,4.093,-6.02,17.6,0.34,800.25,-0.93,89320.0,59370.0,72330.0,79230.0,62880.0,86620.0,35090.0,75960.0,68440.0,65920.0,66010.0,64530.0,72290.0,87630.0,59460.0,75180.0,89040.0,101240.0,72350.0,58840.0,64220.0,58910.0,77120.0,69720.0,65830.0,88430.0,37700.0,37350.0,42670.0,62630.0,42010.0,86800.0,81650.0,87000.0
2022-08-02,14838.0,93.22,0.9,7.698,-6.8,403.5,-0.37,3.943,-3.66,17.69,0.51,774.75,-3.19,92330.0,59370.0,70480.0,79620.0,64660.0,84810.0,33530.0,76780.0,69530.0,64849.99999999999,65810.0,63460.0,69950.0,87630.0,58140.0,75100.0,87010.0,100920.0,72830.0,58190.0,65319.99999999999,61160.0,74330.0,69720.0,64870.00000000001,87500.0,39650.0,36360.0,42400.0,58850.0,42320.0,87050.0,80600.0,88710.0
2022-08-03,14890.09961,89.74,-3.73,8.262,7.33,393.5,-2.48,3.985,1.07,17.77,0.45,763.75,-1.42,94955.6022674515,60334.857976610794,73190.0,79110.0,64280.0,83530.0,35590.0,78860.0,69220.0,66490.0,64653.82565530277,64129.99999999999,69341.70354604309,87590.0,60350.0,80500.0,85960.0,99750.0,74920.0,68360.0,78110.0,57170.0,81220.0,78490.0,63042.76133776091,86559.55466262193,38780.0,30890.0,40000.0,58100.63936887014,44810.0,86470.0,80760.0,89096.3892420227
2022-08-04,14900.0,87.56,-2.43,8.114,-1.79,385.0,-2.16,3.94,-1.13,17.55,-1.24,782.5,2.45,95810.0,62720.0,70810.0,80300.0,61440.0,85630.0,36280.0,80080.0,70020.0,64830.0,63580.0,64209.99999999999,69690.0,87990.0,58650.0,77130.0,85200.0,98620.0,71820.0,55150.0,64510.00000000001,59650.0,76730.0,69720.0,61530.0,86490.0,38400.0,36080.0,41880.0,58430.0,41370.0,85380.0,80940.0,87960.0
2022-08-05,14884.7002,88.08,0.59,8.051,-0.78,361.0,-6.23,4.02,2.03,17.94,2.22,775.75,-0.86,95160.0,64180.00000000001,71300.0,81120.0,61440.0,80860.0,36960.0,78950.0,67300.0,64830.0,63490.0,64410.0,69200.0,86390.0,57690.0,76070.0,84540.0,98620.0,72080.0,54620.0,64030.0,60630.0,73150.0,68510.0,60850.0,87980.0,38400.0,35450.0,40990.0,57200.0,41720.0,86210.0,77600.0,85540.0
2022-08-06,14888.9145,88.40549514,4.067486171,6.954621317,-10.18349705,342.5177468,-6.038518259,4.915427536,5.189252107,18.66562834,0.752007528,773.3833835,-0.75432539,94320.0,57360.0,72890.0,80600.0,62350.0,86620.0,39290.0,76670.0,68400.0,63460.0,61960.0,63470.0,68160.0,86390.0,58930.0,75030.0,84530.0,97880.0,72020.0,55160.0,63060.0,60380.0,76610.0,69490.0,60360.0,86480.0,36980.0,35480.0,40460.0,57380.0,41860.0,83540.0,78880.0,85650.0
2022-08-07,14909.0543,88.96231865,4.188687003,6.945830244,-11.1418607,345.3231444,-3.50435138,4.909230531,5.454386751,18.65957576,0.701630138,777.2149196,-0.742721981,89690.0,70000.0,72350.0,77860.0,62250.0,84710.0,38970.0,75750.0,67170.0,62530.0,61620.0,63280.0,68650.0,84270.0,59440.0,75030.0,75880.0,98530.0,70930.0,55150.0,58240.0,60380.0,76040.0,73330.0,61320.0,88670.0,38400.0,34750.0,41350.0,56480.0,41470.0,78680.0,78370.0,85110.0
2022-08-08,14886.0,89.93,2.1,7.578,-5.88,371.0,2.77,4.135,2.86,17.96,0.11,779.75,0.52,92440.0,56120.0,68940.0,77760.0,60320.0,83910.0,39950.0,78240.0,66620.0,59970.0,60870.0,62270.0,67860.0,86520.0,60420.0,75030.0,79380.0,98530.0,71020.0,55150.0,61330.0,57030.0,74880.0,67760.0,59480.0,82600.0,39650.0,35670.0,40880.0,58810.0,41400.0,80600.0,80070.0,87500.0
2022-08-09,14831.2002,89.67,-0.29,7.825,3.26,384.5,3.64,4.17,0.85,17.98,0.11,781.5,0.22,92520.0,54080.0,68770.0,77860.0,60130.0,83010.0,40550.0,76270.0,67320.0,58890.0,62310.0,63920.0,69300.0,86570.0,62950.0,77130.0,80420.0,96930.0,70960.0,55750.0,61630.0,57030.0,73120.0,65720.0,62400.0,82320.0,40690.0,36320.0,40890.0,59380.0,42710.0,82610.0,80030.0,88280.0
2022-08-10,14856.7002,91.2,1.71,8.193,4.7,398.65,3.68,4.191,0.5,18.28,1.67,799.75,2.34,92000.0,54080.0,68470.0,77860.0,60540.0,83060.0,39870.0,76670.0,66510.0,60040.0,61150.0,63760.0,69480.0,85140.0,61690.0,74870.0,83090.0,96090.0,71130.0,54620.0,62950.0,56210.0,72850.0,68900.0,62010.0,83210.0,38160.0,36250.0,41020.0,59910.0,43640.0,79900.0,79590.0,82300.0
2022-08-11,14756.90039,93.53,2.55,8.863,8.18,401.0,0.59,4.3,2.6,18.49,1.15,810.75,1.38,89680.0,54080.0,70250.0,76330.0,58880.0,78650.0,40140.0,74560.0,66260.0,59510.0,60010.0,64269.99999999999,68060.0,86180.0,62200.0,74870.0,82100.0,97410.0,69720.0,52910.0,58990.0,57800.0,70470.0,78210.0,63090.0,82310.0,39200.0,36930.0,40730.0,58650.0,44560.0,78320.0,75660.0,78280.0
2022-08-12,14724.2002,91.46,-2.21,8.744,-1.34,407.65,1.66,4.432,3.07,18.6,0.59,806.0,-0.59,88560.0,54080.0,70510.0,77070.0,60120.0,77810.0,39750.0,71520.0,66420.0,59190.0,58310.0,62270.0,69310.0,86120.0,63120.0,74870.0,78850.0,96670.0,69520.0,53980.0,57610.0,57650.0,69970.0,70990.0,65790.0,81680.0,39020.0,36660.0,40690.0,60390.0,43720.0,77170.0,75020.0,72720.0
2022-08-13,14678.20708,90.47341897,-3.591052426,6.888762676,-17.93863195,426.5218432,0.470869876,4.872351482,2.224576795,18.62189973,0.830384856,804.1331579,-1.038959226,84170.0,50660.0,69190.0,74480.0,62980.0,78130.0,46710.0,71420.0,64650.00000000001,58820.0,56840.0,63190.0,67110.0,84280.0,59830.0,86000.0,78380.0,95970.0,69740.0,54190.0,55460.0,54610.0,70990.0,73660.0,60530.0,78670.0,38690.0,38690.0,40600.0,57910.0,45260.0,75520.0,73820.0,68480.0
2022-08-14,14621.47691,89.87131023,-4.438995911,6.878531227,-17.26602707,426.949829,0.242900864,4.866255471,0.179077205,18.61539363,0.302143105,805.8834694,-1.31302423,82300.0,50990.0,69350.0,70990.0,61790.0,74350.0,43040.0,66100.0,65960.0,57380.0,56440.0,59410.0,66110.0,83650.0,62450.0,80900.0,76630.0,93620.0,69230.0,53550.0,54930.0,54430.0,74330.0,68620.0,60470.0,73300.0,37920.0,40220.0,41430.0,59430.0,45780.0,72080.0,72270.0,69600.0
2022-08-15,14661.0,88.85,-2.85,8.712,-0.37,407.5,-0.04,4.331,-2.28,18.54,-0.32,800.75,-0.65,75640.0,52870.0,69860.0,71480.0,62720.0,75100.0,44880.0,62620.0,63330.0,53120.0,56480.0,59920.0,61830.0,81280.0,59470.0,73640.0,78250.0,94620.0,66560.0,54920.0,61040.0,54270.0,70960.0,68150.0,60750.0,74410.0,38830.0,39880.0,41550.0,57380.0,45350.0,64680.00000000001,68990.0,66460.0
2022-08-16,14776.40039,86.16,-3.03,9.311,6.88,405.0,-0.61,4.156,-4.04,18.27,-1.46,786.0,-1.84,74400.0,48370.0,67940.0,68160.0,53690.0,74180.0,43230.0,57970.0,61650.0,51850.0,54400.0,60700.0,64629.99999999999,81370.0,57930.0,77280.0,78810.0,90820.0,64670.0,53550.0,60120.0,53670.0,67330.0,67630.0,60560.0,67810.0,38700.0,39410.0,42650.0,56890.0,45230.0,63300.0,66200.0,62230.0
2022-08-17,14747.09961,87.69,1.78,9.228,-0.89,413.9,2.2,4.166,0.24,18.24,-0.16,763.25,-2.89,71550.0,48370.0,66280.0,67120.0,53690.0,74180.0,43140.0,55850.0,62230.0,51720.0,52540.0,60780.0,61520.0,79600.0,56590.0,77280.0,75770.0,93340.0,63920.0,54540.0,60250.0,52730.0,67980.0,63940.0,63390.0,64629.99999999999,40600.0,38810.0,40940.0,57400.0,43790.0,62030.0,66500.0,64599.99999999999
2022-08-18,14764.09961,90.11,2.76,9.17,-0.63,413.9,0.0,4.059,-2.57,17.77,-2.58,731.5,-4.16,68410.0,48370.0,72920.0,62700.0,52500.0,73200.0,44060.0,59160.0,61980.0,51120.0,51770.0,59680.0,61690.0,75220.0,53500.0,76220.0,73070.0,93340.0,62950.0,54070.0,58980.0,53970.0,68440.0,65239.99999999999,63700.0,66590.0,39200.0,37390.0,41950.0,58920.0,43570.0,63360.0,66710.0,68050.0
2022-08-19,14845.7002,90.44,0.37,9.315,1.58,416.25,0.57,4.09,0.76,18.09,1.8,753.25,2.97,67900.0,49700.0,74760.0,59620.0,54450.0,74110.0,42840.0,59360.0,61510.0,51200.0,53910.0,61850.0,57310.0,74500.0,55970.0,72990.0,72930.0,89060.0,60470.0,54070.0,65200.0,52490.0,68620.0,63230.0,64530.0,68600.0,37640.0,37970.0,40110.0,57870.0,42230.0,63770.0,66300.0,70060.0
2022-08-20,14855.59163,91.11261805,-0.590107888,6.812821406,10.54926701,416.3728418,0.726646536,4.829982387,0.9723341,18.57499645,0.48120358,766.0054572,7.912651733,69510.0,49700.0,74490.0,60770.0,52310.0,74970.0,43260.0,59150.0,61810.0,52000.0,50150.0,60170.0,57310.0,77400.0,55670.0,73830.0,69770.0,87690.0,59510.0,55060.0,61210.0,51940.0,68140.0,70900.0,62680.0,69690.0,39060.0,38390.0,41370.0,56720.0,43020.0,62040.0,65170.0,71160.0
2022-08-21,14798.71642,92.05516905,-0.893732539,6.801149581,10.79950924,417.2459499,0.455578533,4.82398737,1.496971394,18.56803682,0.502206561,765.4951555,7.971660647,73940.0,38990.0,73900.0,62140.0,46460.0,74970.0,44470.0,64599.99999999999,61080.0,50060.0,51930.0,60940.0,58200.0,76000.0,54580.0,71190.0,63400.0,87690.0,58120.0,55060.0,64709.99999999999,50350.0,68160.0,68600.0,61660.0,71120.0,40790.0,38280.0,42530.0,57260.0,42330.0,61890.0,63350.0,72650.0
2022-08-22,14831.0,90.36,-0.09,9.647,3.56,418.35,0.5,4.163,1.78,17.94,-0.83,770.5,2.29,75180.0,36470.0,70990.0,61590.0,46830.0,76040.0,43860.0,63890.0,63020.0,50090.0,50580.0,60510.0,58140.0,75970.0,55420.0,70290.0,70220.0,84090.0,60860.0,53630.0,63990.0,45850.0,68550.0,64280.0,63010.0,68780.0,41980.0,37310.0,42900.0,59500.0,43170.0,61960.0,64150.00000000001,74940.0
2022-08-23,14933.5,93.25,3.2,9.155,-5.1,417.6,-0.18,4.227,1.54,17.89,-0.28,782.75,1.59,75320.0,36470.0,65720.0,63060.0,45700.0,75970.0,37900.0,61520.0,62770.0,50400.0,48830.0,56770.0,57720.0,72960.0,58990.0,69790.0,71340.0,80580.0,58810.0,54880.0,63080.0,46610.0,68150.0,65670.0,63010.0,68070.0,41300.0,36740.0,42080.0,58030.0,41510.0,63550.0,62330.0,75390.0
